Current Loan Amount,Credit Score,Years in current job,Annual Income,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
16106.0,718.0,1.0,60396.0,951.24,28.6,18.0,12.0,0.0,14078.0,24357.0,0.0,0.0
10237.0,NaN,4.0,44726.0,473.34,16.5,7.0,15.0,1.0,9140.0,15895.0,0.0,1.0
23748.0,734.0,10.0,64318.0,932.6,25.0,35.62267742839182,16.0,0.0,26360.0,64927.0,0.0,0.0
7930.0,730.0,7.0,34692.0,731.43,14.7,8.0,22.0,0.0,8789.0,26553.0,0.0,0.0
15505.0,731.0,8.0,55658.0,1317.25,15.7,37.81688185330625,7.0,0.0,8759.0,11031.0,0.0,0.0
15670.0,NaN,10.0,39176.0,721.49,17.8,33.39977452407581,6.0,0.0,4719.0,13919.0,0.0,0.0
25602.0,730.0,10.0,58290.0,529.46,15.9,36.632947511688506,14.0,0.0,20929.0,37984.0,0.0,0.0
7990.0,735.0,3.0,49940.0,828.17,17.5,44.0,16.0,0.0,12771.0,16372.0,0.0,0.0
25285.0,NaN,3.0,65235.0,837.19,11.8,59.0,16.0,0.0,27541.0,28719.0,0.0,0.0
17896.0,721.0,10.0,47722.0,974.32,28.3,48.0,8.0,0.0,8724.0,9442.0,0.0,0.0
19620.0,708.0,1.0,52974.0,1509.76,11.9,36.842434627678216,12.0,0.0,16325.0,21092.0,0.0,0.0
6839.0,712.0,2.0,68390.0,820.68,15.9,20.0,4.0,1.0,2987.0,4004.0,1.0,0.0
28224.0,717.0,6.0,105840.0,1658.16,13.9,48.0,12.0,1.0,24258.0,36977.0,1.0,0.0
5863.0,712.0,10.0,66450.0,1395.44,17.0,21.0,7.0,0.0,6824.0,10746.0,0.0,0.0
34653.0,NaN,10.0,78084.0,533.57,22.6,12.0,10.0,0.0,7975.0,14606.0,0.0,0.0
8672.0,704.0,6.0,37445.0,263.99,16.1,35.29425055276703,6.0,0.0,7675.0,8279.0,0.0,0.0
5573.0,NaN,4.0,70931.0,1584.12,17.6,11.0,17.0,0.0,3165.0,9093.0,0.0,0.0
11183.0,727.0,10.0,46764.0,452.05,13.6,37.38244431592472,6.0,0.0,13676.0,16070.0,0.0,0.0
3840.0,NaN,9.0,56582.0,1282.53,14.4,29.0,19.0,1.0,26302.0,49070.0,1.0,0.0
35021.0,NaN,2.0,260156.0,3273.63,13.5,25.81739153279284,11.0,0.0,54564.0,62574.0,0.0,0.0
5587.0,730.0,2.0,109736.0,1764.92,23.4,32.238752498453735,18.0,0.0,22800.0,26027.0,0.0,0.0
9835.0,740.0,10.0,48192.0,146.58,14.3,44.764267121226894,6.0,1.0,4498.0,6195.0,1.0,0.0
18061.0,705.0,1.0,86333.0,2194.29,18.8,34.55825236485545,17.0,0.0,36903.0,47989.0,0.0,0.0
15237.0,717.0,5.0,121896.0,1544.02,21.6,32.78497734173137,14.0,0.0,49563.0,55070.0,0.0,0.0
10031.0,715.0,1.0,41127.0,1059.02,19.9,35.352266433847035,18.0,0.0,24329.0,32181.0,0.0,0.0
16094.0,NaN,10.0,40236.0,1146.73,13.6,35.652157875354746,8.0,0.0,343.0,5445.0,0.0,0.0
11225.0,746.0,2.0,58566.0,1605.68,10.0,63.0,13.0,0.0,11886.0,53300.0,0.0,0.0
7207.0,NaN,10.0,48860.0,960.91,17.1,12.0,6.0,0.0,2460.0,2834.0,0.0,0.0
12139.0,703.0,8.0,67777.0,1355.54,16.9,34.98822583530427,10.0,0.0,23228.0,24171.0,0.0,0.0
7947.0,710.0,10.0,131129.0,1619.44,18.5,30.70714833873118,18.0,0.0,34074.0,60095.0,0.0,0.0
21040.0,738.0,6.0,49233.0,750.81,24.3,78.0,5.0,0.0,20556.0,25037.0,0.0,0.0
24175.0,749.0,9.0,85621.0,344.63,15.8,70.0,12.0,0.0,20006.0,54661.0,0.0,0.0
23227.0,NaN,10.0,59304.0,1532.02,18.8,34.0,17.0,0.0,14256.0,26597.0,0.0,0.0
7318.0,704.0,10.0,29271.0,176.6,15.8,43.12100602462361,7.0,1.0,7368.0,12001.0,1.0,0.0
19751.0,734.0,2.0,50051.0,850.87,20.6,36.85168808670439,11.0,0.0,13973.0,17082.0,0.0,0.0
35210.0,NaN,10.0,120720.0,2585.42,12.3,44.0,11.0,0.0,29627.0,30574.0,0.0,0.0
14708.0,743.0,10.0,37259.0,711.03,29.4,7.0,25.0,0.0,13615.0,44349.0,0.0,0.0
19546.0,714.0,10.0,75252.0,896.75,36.5,36.0,6.0,3.0,10312.0,12607.0,0.0,3.0
29871.0,NaN,3.0,129441.0,1434.63,9.1,31.0,19.0,0.0,10882.0,37916.0,0.0,0.0
6751.0,703.0,0.5,24008.0,402.14,11.6,36.53678455885671,8.0,0.0,12576.0,23418.0,0.0,0.0
34857.0,NaN,10.0,92619.0,1072.83,26.8,11.0,15.0,0.0,15868.0,40791.0,0.0,0.0
26610.0,722.0,10.0,60534.0,1084.57,30.6,64.0,16.0,0.0,16046.0,38851.0,0.0,0.0
14150.0,748.0,10.0,60642.0,1354.34,24.4,17.0,6.0,2.0,13149.0,17324.0,0.0,2.0
30669.0,NaN,2.0,511150.0,1874.21,16.8,1.0,25.0,0.0,11437.0,27297.0,0.0,0.0
19173.0,NaN,1.0,80728.0,905.5,19.6,14.0,5.0,0.0,12594.0,12619.0,0.0,0.0
6938.0,NaN,2.0,44600.0,631.83,7.9,35.53358026481516,7.0,0.0,7047.0,7727.0,0.0,0.0
10382.0,744.0,10.0,31267.0,367.39,32.4,15.0,10.0,0.0,16879.0,24534.0,0.0,0.0
11788.0,NaN,10.0,78584.0,779.29,14.3,70.0,11.0,0.0,9379.0,23744.0,0.0,0.0
15357.0,740.0,4.0,43000.0,490.91,15.6,48.0,9.0,0.0,6237.0,16285.0,0.0,0.0
21821.0,735.0,10.0,49035.0,755.95,21.5,37.234759216082736,10.0,0.0,16455.0,42193.0,0.0,0.0
2467.0,724.0,1.0,51496.0,505.1,18.5,35.429978712758505,8.0,0.0,16842.0,16979.0,0.0,0.0
5207.0,709.0,10.0,14630.0,207.26,15.7,43.518742152768965,11.0,1.0,9619.0,168763.0,1.0,0.0
12945.0,735.0,5.0,35849.0,500.99,16.6,37.89535040162424,9.0,0.0,14894.0,21097.0,0.0,0.0
9610.0,NaN,10.0,28090.0,223.78,17.6,35.26126724688655,7.0,0.0,8991.0,16466.0,0.0,0.0
4838.0,747.0,10.0,90711.0,427.1,24.5,33.976732617110144,11.0,0.0,27755.0,47688.0,0.0,0.0
26133.0,NaN,10.0,65397.0,1471.42,27.7,28.62082937861547,11.0,0.0,17223.0,18823.0,0.0,0.0
4619.0,NaN,1.0,49197.0,392.75,9.3,30.898870518062715,10.0,0.0,3869.0,4219.0,0.0,0.0
4007.0,735.0,5.0,35063.0,467.51,6.0,39.0814012249197,4.0,0.0,3970.0,7520.0,0.0,0.0
1822.0,744.0,2.0,17204.0,193.55,26.5,37.31673124714661,6.0,0.0,7425.0,26330.0,0.0,0.0
20046.0,730.0,1.0,130299.0,3018.6,15.5,14.0,16.0,0.0,27539.0,59479.0,0.0,0.0
4076.0,731.0,1.0,40760.0,366.84,9.4,37.878230691091524,4.0,0.0,6953.0,9172.0,0.0,0.0
35259.0,701.0,10.0,82607.0,1046.36,20.4,8.0,12.0,0.0,33397.0,37483.0,0.0,0.0
16371.0,738.0,0.5,38894.0,959.39,26.2,44.38123901566031,11.0,1.0,10780.0,13982.0,1.0,0.0
9630.0,729.0,0.5,28671.0,193.53,15.5,37.26205534046597,7.0,0.0,5516.0,11468.0,0.0,0.0
18780.0,NaN,10.0,71305.0,1883.64,27.1,81.0,15.0,0.0,16303.0,31411.0,0.0,0.0
25121.0,712.0,7.0,52470.0,1359.84,15.9,36.42088678809297,18.0,0.0,25956.0,39090.0,0.0,0.0
11963.0,NaN,2.0,57820.0,867.3,14.1,31.0,11.0,1.0,8648.0,11059.0,1.0,0.0
22911.0,720.0,4.0,66783.0,1842.09,16.7,16.0,15.0,1.0,7525.0,22802.0,1.0,0.0
9876.0,744.0,10.0,29628.0,385.16,20.2,38.44396328517343,7.0,0.0,14092.0,27578.0,0.0,0.0
9759.0,734.0,6.0,63434.0,1485.4,20.7,35.523667648729294,17.0,0.0,13775.0,23426.0,0.0,0.0
12028.0,742.0,7.0,30069.0,751.73,22.2,13.0,8.0,0.0,7522.0,18759.0,0.0,0.0
28081.0,724.0,4.0,103299.0,2091.8,25.2,21.0,16.0,0.0,14691.0,41975.0,0.0,0.0
27521.0,745.0,10.0,77174.0,1176.9,17.0,38.03854738599471,12.0,0.0,31426.0,37547.0,0.0,0.0
6010.0,730.0,7.0,55094.0,402.64,12.7,40.0,10.0,0.0,5986.0,8515.0,0.0,0.0
5472.0,719.0,1.0,34206.0,367.71,12.0,36.25693744778894,11.0,0.0,8173.0,16993.0,0.0,0.0
7571.0,738.0,1.0,41299.0,729.61,11.9,8.0,12.0,0.0,7143.0,12294.0,0.0,0.0
14775.0,740.0,6.0,47280.0,1150.48,39.0,34.98342988351066,13.0,0.0,16760.0,23942.0,0.0,0.0
14126.0,730.0,1.0,90810.0,1150.26,17.5,43.0,21.0,2.0,14397.0,18271.0,1.0,1.0
2375.0,NaN,4.0,36619.0,549.28,9.9,35.83228884323907,4.0,0.0,1585.0,6238.0,0.0,0.0
9215.0,746.0,9.0,43147.0,406.3,16.3,37.8162291312832,10.0,0.0,13742.0,20388.0,0.0,0.0
7188.0,NaN,3.0,33942.0,270.41,7.2,33.47377040527411,13.0,0.0,4699.0,6591.0,0.0,0.0
14864.0,NaN,3.0,53408.0,1028.11,23.4,35.89132599436987,16.0,2.0,10250.0,20962.0,0.0,1.0
19526.0,700.0,1.0,84083.0,1233.21,17.5,32.38041330190241,15.0,0.0,6827.0,8265.0,0.0,0.0
10639.0,707.0,7.0,129870.0,743.51,17.5,36.0,9.0,1.0,4557.0,7698.0,1.0,0.0
13801.0,711.0,0.5,73935.0,2014.73,23.0,36.0,14.0,1.0,10341.0,23937.0,1.0,0.0
21554.0,NaN,5.0,64442.0,1063.3,10.7,35.222655541887775,9.0,0.0,15436.0,19343.0,0.0,0.0
18367.0,720.0,10.0,107514.0,2096.52,13.4,34.6637396892965,11.0,0.0,5898.0,6779.0,0.0,0.0
34307.0,NaN,10.0,98020.0,1168.07,16.4,23.0,8.0,0.0,9359.0,10684.0,0.0,0.0
8853.0,711.0,2.0,88783.0,895.23,10.6,27.0,15.0,0.0,9135.0,14545.0,0.0,0.0
35473.0,NaN,1.0,116553.0,628.41,25.8,29.85759090006688,9.0,0.0,24688.0,33453.0,0.0,0.0
2152.0,749.0,1.0,58619.0,357.57,14.2,36.77118101450152,5.0,0.0,624.0,27135.0,0.0,0.0
13985.0,717.0,10.0,169813.0,1952.85,21.0,28.22403295790963,26.0,0.0,36383.0,46824.0,0.0,0.0
16580.0,NaN,8.0,46814.0,799.75,9.2,36.39727462066849,8.0,0.0,15301.0,18434.0,0.0,0.0
35623.0,701.0,10.0,183204.0,4228.96,28.4,31.0,9.0,0.0,48952.0,56074.0,0.0,0.0
5027.0,725.0,7.0,50265.0,1302.7,14.0,39.0,10.0,0.0,17435.0,25527.0,0.0,0.0
4483.0,725.0,1.0,27894.0,334.72,10.7,37.66755096990602,6.0,0.0,3694.0,5882.0,0.0,0.0
21934.0,706.0,2.0,78336.0,649.53,10.9,28.0,12.0,0.0,11166.0,13905.0,0.0,0.0
28420.0,729.0,8.0,114695.0,2962.96,19.0,36.6279324699062,16.0,0.0,44453.0,58645.0,0.0,0.0
20008.0,734.0,10.0,85034.0,843.26,19.7,29.0,9.0,0.0,29679.0,43904.0,0.0,0.0
5069.0,733.0,1.0,30414.0,154.1,8.5,38.30664730402174,4.0,0.0,550.0,811.0,0.0,0.0
12209.0,NaN,2.0,45783.0,276.61,8.6,4.0,8.0,0.0,465.0,15498.0,0.0,0.0
15209.0,717.0,1.0,73001.0,833.43,38.8,30.998340973879102,13.0,0.0,10590.0,20366.0,0.0,0.0
10151.0,742.0,3.0,183636.0,1545.6,17.6,31.30917977520563,12.0,0.0,62922.0,220778.0,0.0,0.0
24680.0,NaN,4.0,91810.0,1231.78,18.7,13.0,18.0,0.0,13390.0,19295.0,0.0,0.0
16089.0,732.0,1.0,43856.0,391.05,16.7,36.398805012906976,14.0,0.0,16817.0,63944.0,0.0,0.0
4422.0,NaN,4.0,25270.0,252.7,18.3,32.91329364164135,4.0,0.0,8736.0,13137.0,0.0,0.0
10042.0,729.0,1.0,55231.0,241.64,17.5,35.19102481695921,8.0,0.0,3631.0,10031.0,0.0,0.0
15098.0,750.0,8.0,51215.0,896.25,16.0,38.14102431508104,16.0,0.0,25978.0,88060.0,0.0,0.0
34892.0,739.0,10.0,104675.0,1613.73,15.7,37.8292948047722,12.0,0.0,50819.0,69520.0,0.0,0.0
15212.0,747.0,5.0,97614.0,24.41,20.0,33.981345946068615,4.0,0.0,1891.0,15249.0,0.0,0.0
6850.0,726.0,10.0,60673.0,1430.88,22.9,9.0,11.0,0.0,11196.0,13219.0,0.0,0.0
23706.0,705.0,3.0,64474.0,1407.67,15.7,35.84996889839461,12.0,0.0,24442.0,36481.0,0.0,0.0
3593.0,741.0,2.0,24284.0,344.03,7.0,39.087061498851256,8.0,0.0,858.0,13206.0,0.0,0.0
18385.0,NaN,10.0,41072.0,663.99,15.7,45.0,12.0,1.0,6025.0,22315.0,0.0,1.0
3001.0,747.0,8.0,24005.0,111.02,12.0,26.0,6.0,0.0,4297.0,21063.0,0.0,0.0
6530.0,NaN,6.0,45383.0,665.61,8.0,34.22050314760533,12.0,0.0,4261.0,9086.0,0.0,0.0
4561.0,728.0,1.0,34462.0,462.37,15.8,58.0,13.0,0.0,488.0,9949.0,0.0,0.0
4614.0,NaN,1.0,29298.0,632.35,16.0,49.0,10.0,1.0,5181.0,8796.0,1.0,0.0
12486.0,NaN,7.0,43125.0,495.93,12.4,47.391087596209886,16.0,2.0,6756.0,8119.0,2.0,0.0
28176.0,719.0,10.0,80216.0,1905.13,20.6,34.88150845858155,23.0,0.0,27753.0,36278.0,0.0,0.0
19786.0,711.0,1.0,55401.0,1029.53,11.7,35.90909356374127,15.0,0.0,17615.0,34744.0,0.0,0.0
5825.0,711.0,2.0,41294.0,457.68,15.4,19.0,8.0,0.0,381.0,3633.0,0.0,0.0
7801.0,737.0,1.0,46805.0,780.08,11.9,23.0,19.0,0.0,4762.0,6341.0,0.0,0.0
25370.0,739.0,3.0,131924.0,2099.79,17.4,36.47191072491629,7.0,0.0,49144.0,49842.0,0.0,0.0
20140.0,733.0,10.0,45315.0,1087.56,15.9,38.392459910490615,11.0,0.0,17833.0,30123.0,0.0,0.0
19694.0,NaN,1.0,64006.0,928.08,16.8,32.739071095733465,12.0,0.0,12709.0,19256.0,0.0,0.0
20525.0,731.0,3.0,86011.0,1196.99,22.0,31.0,15.0,0.0,12048.0,34621.0,0.0,0.0
24518.0,731.0,4.0,83360.0,1465.73,23.9,32.0,19.0,0.0,24527.0,52747.0,0.0,0.0
3177.0,733.0,10.0,81992.0,521.34,17.1,74.0,10.0,0.0,3166.0,11471.0,0.0,0.0
9951.0,NaN,1.0,44780.0,1018.73,8.4,34.86145518312797,10.0,0.0,7463.0,17602.0,0.0,0.0
16012.0,NaN,10.0,35582.0,1147.53,38.9,10.0,17.0,0.0,19615.0,24923.0,0.0,0.0
12098.0,700.0,7.0,67549.0,833.11,17.1,33.68942906975218,9.0,0.0,11583.0,16223.0,0.0,0.0
24676.0,NaN,6.0,89100.0,942.98,15.0,30.030375754482822,17.0,0.0,11252.0,15738.0,0.0,0.0
11852.0,729.0,3.0,54324.0,1530.12,10.7,38.4561916820581,8.0,0.0,13401.0,15601.0,0.0,0.0
2016.0,733.0,10.0,95779.0,2785.58,18.7,35.53618640658791,18.0,0.0,28017.0,32883.0,0.0,0.0
4983.0,715.0,8.0,28901.0,570.8,9.3,37.49213678418256,9.0,0.0,10964.0,16537.0,0.0,0.0
10043.0,727.0,10.0,72310.0,855.66,26.9,33.61689629619637,15.0,0.0,24315.0,33262.0,0.0,0.0
24999.0,NaN,8.0,69537.0,764.91,16.7,33.0,13.0,0.0,19963.0,27535.0,0.0,0.0
14763.0,744.0,0.5,51178.0,921.21,18.6,37.850012712621435,8.0,0.0,12712.0,31310.0,0.0,0.0
9831.0,729.0,10.0,30249.0,461.3,17.8,33.0,10.0,0.0,15538.0,21670.0,0.0,0.0
12175.0,NaN,10.0,105518.0,689.39,19.1,2.0,11.0,0.0,26993.0,49530.0,0.0,0.0
34685.0,714.0,9.0,198200.0,2576.6,17.1,29.0,13.0,0.0,28736.0,44483.0,0.0,0.0
10062.0,726.0,1.0,35217.0,493.04,10.6,37.93528907490524,6.0,0.0,6598.0,7645.0,0.0,0.0
15690.0,750.0,6.0,58836.0,622.68,32.0,34.298472975630624,23.0,0.0,29329.0,81924.0,0.0,0.0
16938.0,709.0,1.0,49890.0,785.77,14.2,20.0,7.0,2.0,5327.0,6883.0,2.0,0.0
16852.0,748.0,7.0,96156.0,738.8,20.1,5.0,13.0,0.0,3716.0,29263.0,0.0,0.0
10102.0,740.0,0.5,59885.0,933.2,10.1,37.90587156502911,9.0,0.0,14367.0,15155.0,0.0,0.0
9793.0,720.0,1.0,68857.0,631.19,22.0,27.0,13.0,0.0,7341.0,8770.0,0.0,0.0
11296.0,730.0,10.0,33691.0,575.54,15.5,37.32629789460937,13.0,0.0,13195.0,26077.0,0.0,0.0
10128.0,732.0,0.5,41525.0,602.11,28.7,6.0,21.0,0.0,9436.0,47181.0,0.0,0.0
14288.0,732.0,4.0,51030.0,897.28,10.1,48.0,6.0,0.0,9009.0,10100.0,0.0,0.0
35196.0,NaN,7.0,98549.0,800.71,23.0,30.999597282287283,12.0,0.0,25065.0,31291.0,0.0,0.0
35063.0,722.0,10.0,90162.0,1382.48,14.4,36.35791335011305,11.0,0.0,22280.0,56405.0,0.0,0.0
3100.0,NaN,10.0,91273.0,280.67,13.3,31.4604235926331,6.0,0.0,13037.0,13796.0,0.0,0.0
2807.0,744.0,3.0,28508.0,551.14,16.8,76.0,12.0,0.0,8979.0,15481.0,0.0,0.0
8107.0,NaN,3.0,109447.0,668.54,18.7,23.0,10.0,0.0,3521.0,13488.0,0.0,0.0
6323.0,730.0,10.0,21076.0,233.59,9.4,36.50759813039642,24.0,0.0,7625.0,9437.0,0.0,0.0
24103.0,746.0,2.0,100430.0,1322.33,17.7,8.0,17.0,0.0,31518.0,43057.0,0.0,0.0
12181.0,705.0,10.0,69027.0,586.73,13.4,42.87334019917196,5.0,1.0,26035.0,29552.0,1.0,0.0
16173.0,721.0,7.0,55594.0,806.11,11.6,36.13878788314626,16.0,0.0,18469.0,40772.0,0.0,0.0
10190.0,726.0,5.0,50950.0,951.06,8.0,37.88358741054915,8.0,0.0,10573.0,18042.0,0.0,0.0
17919.0,731.0,10.0,78645.0,1192.78,31.3,41.29397606240243,15.0,1.0,24576.0,45011.0,1.0,0.0
7839.0,724.0,10.0,39196.0,470.35,17.6,70.0,9.0,0.0,4998.0,9997.0,0.0,0.0
2014.0,743.0,10.0,103700.0,1780.19,20.0,48.0,15.0,0.0,21902.0,23652.0,0.0,0.0
17959.0,742.0,1.0,42857.0,478.57,22.2,37.645868035905686,5.0,0.0,9194.0,14276.0,0.0,0.0
24558.0,729.0,5.0,58938.0,1399.78,30.2,24.0,14.0,0.0,11778.0,27327.0,0.0,0.0
17106.0,NaN,10.0,51622.0,804.45,12.1,34.93967640038924,14.0,0.0,20716.0,38939.0,0.0,0.0
34440.0,727.0,10.0,102336.0,989.24,25.9,42.0,11.0,0.0,21456.0,62012.0,0.0,0.0
9205.0,743.0,9.0,28594.0,469.42,16.5,38.85711912817253,8.0,0.0,13600.0,18353.0,0.0,0.0
8819.0,705.0,4.0,47035.0,854.47,11.0,47.0,11.0,0.0,8723.0,13138.0,0.0,0.0
24360.0,743.0,5.0,65975.0,753.21,27.5,35.337253973223255,16.0,0.0,25203.0,104146.0,0.0,0.0
29531.0,737.0,6.0,91647.0,1855.85,32.8,34.96642137485457,14.0,0.0,29696.0,43100.0,0.0,0.0
29881.0,714.0,5.0,73435.0,1052.58,9.5,36.56863726290325,7.0,0.0,4707.0,6686.0,0.0,0.0
5088.0,728.0,6.0,20350.0,278.11,19.8,37.3370746344847,6.0,0.0,7600.0,17592.0,0.0,0.0
25325.0,726.0,2.0,75975.0,937.03,12.6,37.28989619835958,5.0,0.0,20915.0,21364.0,0.0,0.0
13782.0,734.0,8.0,108284.0,2481.51,26.3,33.723104408675944,17.0,0.0,18520.0,26195.0,0.0,0.0
12139.0,713.0,4.0,45522.0,496.95,17.5,35.86693609043584,6.0,0.0,12246.0,12458.0,0.0,0.0
17260.0,749.0,1.0,60918.0,1319.89,22.6,36.428265239664604,16.0,0.0,7900.0,24086.0,0.0,0.0
2954.0,719.0,10.0,39380.0,1086.23,20.0,5.0,15.0,0.0,14292.0,23429.0,0.0,0.0
6427.0,718.0,5.0,22354.0,355.81,9.3,38.167189145064675,8.0,0.0,15684.0,23064.0,0.0,0.0
14610.0,745.0,3.0,81168.0,637.17,21.4,39.0,4.0,0.0,6403.0,6594.0,0.0,0.0
15512.0,739.0,10.0,57832.0,862.65,37.1,35.633707440298174,7.0,0.0,29726.0,31758.0,0.0,0.0
20815.0,722.0,10.0,125882.0,2370.78,31.0,32.341964009492415,13.0,0.0,27301.0,34911.0,0.0,0.0
10228.0,736.0,1.0,204560.0,2130.83,28.4,45.0,20.0,0.0,54297.0,77679.0,0.0,0.0
3564.0,743.0,1.0,39600.0,118.8,16.4,37.13854865481017,5.0,0.0,2119.0,3567.0,0.0,0.0
34475.0,726.0,10.0,118200.0,2620.1,17.7,35.4171139683295,20.0,0.0,36376.0,53181.0,0.0,0.0
34318.0,728.0,6.0,78440.0,350.36,16.9,43.20069934873818,5.0,1.0,1352.0,10090.0,1.0,0.0
23410.0,741.0,2.0,65352.0,985.72,20.8,24.0,10.0,0.0,28038.0,31223.0,0.0,0.0
15213.0,740.0,1.0,40568.0,507.1,18.6,40.0,3.0,1.0,2696.0,10530.0,1.0,0.0
8990.0,732.0,2.0,69923.0,675.93,18.0,34.93655345002558,12.0,0.0,16913.0,28283.0,0.0,0.0
14709.0,743.0,0.5,44372.0,295.07,19.6,37.48891823020399,7.0,0.0,15451.0,34260.0,0.0,0.0
18337.0,741.0,9.0,127338.0,2079.85,38.6,57.0,16.0,0.0,16760.0,43531.0,0.0,0.0
19594.0,721.0,2.0,59676.0,1481.95,16.8,37.14585057936056,10.0,0.0,21754.0,24776.0,0.0,0.0
22632.0,748.0,10.0,96432.0,1675.51,41.5,32.00767585456684,20.0,0.0,12374.0,95921.0,0.0,0.0
11776.0,726.0,1.0,37289.0,463.01,14.7,36.70912951725345,11.0,0.0,9109.0,14861.0,0.0,0.0
12071.0,727.0,10.0,70413.0,733.47,16.1,35.84565020803647,7.0,0.0,14480.0,25359.0,0.0,0.0
23851.0,742.0,10.0,447210.0,3070.84,12.4,65.0,31.0,0.0,22567.0,44336.0,0.0,0.0
14804.0,746.0,6.0,118428.0,1075.72,21.2,42.0,22.0,0.0,17574.0,44945.0,0.0,0.0
13255.0,743.0,5.0,39348.0,901.73,21.7,36.97154942444079,16.0,0.0,11382.0,21598.0,0.0,0.0
25623.0,701.0,1.0,71743.0,1267.46,17.7,14.0,7.0,0.0,55857.0,71889.0,0.0,0.0
21886.0,728.0,10.0,49740.0,751.9,30.5,35.74971286268865,11.0,0.0,25332.0,31546.0,0.0,0.0
5685.0,739.0,4.0,55836.0,772.39,15.8,36.23628809360937,13.0,0.0,10670.0,10966.0,0.0,0.0
5048.0,749.0,3.0,32809.0,446.2,13.0,37.98922054513386,12.0,0.0,447.0,1614.0,0.0,0.0
12577.0,NaN,1.0,68465.0,1797.22,16.1,3.0,18.0,0.0,11374.0,16226.0,0.0,0.0
9921.0,733.0,10.0,69447.0,1209.54,16.5,43.679199947010794,12.0,1.0,17362.0,54596.0,1.0,0.0
7970.0,724.0,9.0,59772.0,1394.68,16.4,36.14781937581152,17.0,0.0,29343.0,36771.0,0.0,0.0
17124.0,724.0,5.0,44478.0,959.98,10.9,37.6524122702156,12.0,0.0,11481.0,17690.0,0.0,0.0
16835.0,727.0,10.0,84176.0,1473.07,15.0,25.0,14.0,1.0,16603.0,27812.0,0.0,1.0
10199.0,740.0,3.0,30597.0,530.35,14.2,38.69042656967853,8.0,0.0,11686.0,40860.0,0.0,0.0
13062.0,NaN,10.0,54098.0,1510.24,21.0,11.0,12.0,0.0,8469.0,10748.0,0.0,0.0
4886.0,NaN,10.0,35630.0,849.19,14.2,24.0,7.0,0.0,9720.0,20041.0,0.0,0.0
6368.0,708.0,10.0,30564.0,657.13,12.8,35.73309419942433,17.0,0.0,15024.0,21101.0,0.0,0.0
3115.0,748.0,10.0,56416.0,822.74,17.0,38.0,7.0,0.0,228.0,3407.0,0.0,0.0
12030.0,717.0,6.0,90225.0,1706.76,13.3,17.0,11.0,0.0,12392.0,21626.0,0.0,0.0
19565.0,705.0,9.0,39897.0,645.0,16.0,35.806246107947565,15.0,0.0,23344.0,34894.0,0.0,0.0
3058.0,NaN,10.0,550368.0,0.0,14.9,12.0,2.0,0.0,0.0,0.0,0.0,0.0
24257.0,746.0,6.0,126338.0,913.84,15.4,40.0,14.0,0.0,13081.0,21622.0,0.0,0.0
8899.0,710.0,10.0,24720.0,685.98,22.7,38.0,11.0,0.0,20603.0,24527.0,0.0,0.0
3871.0,727.0,10.0,20580.0,241.82,21.2,59.0,2.0,0.0,4184.0,10485.0,0.0,0.0
16854.0,720.0,1.0,42260.0,229.26,22.6,5.0,8.0,0.0,3186.0,6836.0,0.0,0.0
21307.0,NaN,10.0,60588.0,949.21,11.1,42.55707981530435,13.0,1.0,11142.0,25852.0,1.0,0.0
21084.0,735.0,9.0,90360.0,411.89,12.8,16.0,5.0,0.0,4193.0,14974.0,0.0,0.0
9717.0,718.0,0.5,28176.0,518.91,15.5,36.64207303712503,10.0,0.0,7438.0,9367.0,0.0,0.0
3051.0,713.0,10.0,30510.0,600.03,14.7,24.0,6.0,0.0,3460.0,5492.0,0.0,0.0
19500.0,715.0,10.0,54600.0,482.3,23.7,30.0,12.0,0.0,15739.0,67262.0,0.0,0.0
4523.0,740.0,7.0,130676.0,1415.65,17.9,26.0,11.0,0.0,11608.0,12469.0,0.0,0.0
19516.0,NaN,2.0,150120.0,1288.53,13.5,12.0,8.0,0.0,66357.0,104008.0,0.0,0.0
5009.0,747.0,3.0,58099.0,1244.28,15.2,44.94531551236523,11.0,1.0,7458.0,15127.0,1.0,0.0
9835.0,703.0,7.0,72779.0,606.49,14.6,33.494350378400014,11.0,0.0,18413.0,20759.0,0.0,0.0
35609.0,721.0,10.0,119036.0,1309.39,32.3,11.0,12.0,0.0,40473.0,83969.0,0.0,0.0
4949.0,730.0,10.0,111978.0,1530.36,15.8,82.0,10.0,0.0,9628.0,14201.0,0.0,0.0
8062.0,718.0,1.0,40308.0,796.08,14.4,36.39741527236124,9.0,0.0,6349.0,11080.0,0.0,0.0
3902.0,726.0,7.0,44873.0,312.24,35.6,40.604565312013214,8.0,1.0,3805.0,5271.0,1.0,0.0
12567.0,NaN,1.0,34909.0,686.54,20.0,7.0,9.0,0.0,9407.0,16769.0,0.0,0.0
20644.0,NaN,3.0,118956.0,3410.07,23.4,4.0,9.0,0.0,11915.0,12284.0,0.0,0.0
7894.0,705.0,10.0,34535.0,903.65,16.5,43.137379197964684,12.0,1.0,8723.0,11241.0,1.0,0.0
8013.0,732.0,1.0,20032.0,410.66,12.9,66.0,9.0,0.0,8006.0,14826.0,0.0,0.0
